Year,Month,District,Mandal,min_temp,max_temp
2019,9,Nagarkurnool,Kalwakurthy,23.0,30.6
2019,10,Nagarkurnool,Kalwakurthy,22.2,31.6
2019,11,Nagarkurnool,Kalwakurthy,19.3,30.7
2019,12,Nagarkurnool,Kalwakurthy,17.3,28.4
2013,6,Warangal Urban,Kamalapur,25.6,35.2
2013,7,Warangal Urban,Kamalapur,24.1,30.8
2013,8,Warangal Urban,Kamalapur,24.4,30.9
2013,9,Warangal Urban,Kamalapur,24.2,33.7
2013,10,Warangal Urban,Kamalapur,22.9,31.9
2013,11,Warangal Urban,Kamalapur,18.1,32.2
2013,12,Warangal Urban,Kamalapur,14.0,31.1
2014,1,Warangal Urban,Kamalapur,17.9,31.7
2014,2,Warangal Urban,Kamalapur,18.1,33.1
2014,3,Warangal Urban,Kamalapur,20.5,36.1
2014,4,Warangal Urban,Kamalapur,23.7,40.4
2014,5,Warangal Urban,Kamalapur,25.7,41.7
2014,6,Warangal Urban,Kamalapur,28.2,39.1
2014,7,Warangal Urban,Kamalapur,25.3,33.0
2014,8,Warangal Urban,Kamalapur,25.0,34.3
2014,9,Warangal Urban,Kamalapur,24.4,33.3
2014,10,Warangal Urban,Kamalapur,22.0,35.6
2014,11,Warangal Urban,Kamalapur,18.5,33.6
2014,12,Warangal Urban,Kamalapur,15.7,31.2
2015,1,Warangal Urban,Kamalapur,15.7,31.6
2015,2,Warangal Urban,Kamalapur,18.5,35.6
2015,3,Warangal Urban,Kamalapur,22.2,37.1
2015,4,Warangal Urban,Kamalapur,24.2,39.1
2015,5,Warangal Urban,Kamalapur,28.5,43.2
2015,6,Warangal Urban,Kamalapur,25.4,34.8
2015,7,Warangal Urban,Kamalapur,26.5,35.4
2015,8,Warangal Urban,Kamalapur,25.2,33.1
2015,9,Warangal Urban,Kamalapur,24.0,35.5
2015,10,Warangal Urban,Kamalapur,21.6,37.2
2015,11,Warangal Urban,Kamalapur,19.0,34.6
2015,12,Warangal Urban,Kamalapur,18.0,33.4
2016,1,Warangal Urban,Kamalapur,16.1,33.0
2016,2,Warangal Urban,Kamalapur,20.3,36.8
2016,3,Warangal Urban,Kamalapur,23.1,38.8
2016,4,Warangal Urban,Kamalapur,26.6,43.3
2016,5,Warangal Urban,Kamalapur,28.1,42.0
2016,6,Warangal Urban,Kamalapur,26.9,37.5
2016,7,Warangal Urban,Kamalapur,24.8,31.8
2016,8,Warangal Urban,Kamalapur,25.1,32.4
2016,9,Warangal Urban,Kamalapur,24.1,30.9
2016,10,Warangal Urban,Kamalapur,21.3,32.9
2016,11,Warangal Urban,Kamalapur,16.0,32.1
2016,12,Warangal Urban,Kamalapur,15.3,30.9
2017,1,Warangal Urban,Kamalapur,16.4,31.2
2017,2,Warangal Urban,Kamalapur,18.2,35.4
2017,3,Warangal Urban,Kamalapur,21.7,37.3
2017,4,Warangal Urban,Kamalapur,24.3,41.1
2017,5,Warangal Urban,Kamalapur,28.1,42.3
2017,6,Warangal Urban,Kamalapur,25.9,35.0
2017,7,Warangal Urban,Kamalapur,25.4,32.1
2017,8,Warangal Urban,Kamalapur,24.9,31.1
2017,9,Warangal Urban,Kamalapur,24.5,34.0
2017,10,Warangal Urban,Kamalapur,22.6,34.1
2017,11,Warangal Urban,Kamalapur,17.5,33.0
2017,12,Warangal Urban,Kamalapur,14.1,31.4
2018,1,Warangal (U),Kamalapur,14.7,31.5
2018,2,Warangal (U),Kamalapur,17.2,33.5
2018,3,Warangal (U),Kamalapur,21.1,37.1
2018,4,Warangal (U),Kamalapur,24.8,38.2
2018,5,Warangal (U),Kamalapur,26.9,40.6
2018,6,Warangal (U),Kamalapur,25.8,36.5
2018,7,Warangal (U),Kamalapur,25.2,31.3
2018,8,Warangal (U),Kamalapur,25.0,30.5
2018,9,Warangal (U),Kamalapur,24.9,33.8
2018,10,Warangal (U),Kamalapur,23.0,35.5
2018,11,Warangal (U),Kamalapur,19.5,35.1
2018,12,Warangal (U),Kamalapur,18.5,30.3
2019,4,Warangal (U),Kamalapur,25.2,40.4
2019,5,Warangal (U),Kamalapur,28.8,43.0
2019,6,Warangal (U),Kamalapur,28.6,39.6
2019,7,Warangal (U),Kamalapur,25.2,33.3
2019,8,Warangal (U),Kamalapur,24.8,31.6
2019,9,Warangal (U),Kamalapur,24.2,30.0
2019,9,Warangal Urban,Kamalapur,24.5,32.6
2019,10,Warangal Urban,Kamalapur,23.4,33.7
2019,11,Warangal Urban,Kamalapur,20.5,32.6
2019,12,Warangal Urban,Kamalapur,18.6,31.0
2013,6,Peddapalli,Kamanpur,25.2,34.1
2013,7,Peddapalli,Kamanpur,24.3,30.6
2013,8,Peddapalli,Kamanpur,23.9,30.6
2013,9,Peddapalli,Kamanpur,24.1,33.7
2013,10,Peddapalli,Kamanpur,22.9,32.4
2013,11,Peddapalli,Kamanpur,16.5,30.7
2013,12,Peddapalli,Kamanpur,12.9,30.2
2014,1,Peddapalli,Kamanpur,17.3,31.1
2014,2,Peddapalli,Kamanpur,18.1,32.5
2014,3,Peddapalli,Kamanpur,20.5,35.0
2014,4,Peddapalli,Kamanpur,24.3,40.1
2014,5,Peddapalli,Kamanpur,27.0,41.6
2014,6,Peddapalli,Kamanpur,28.4,39.5
2014,7,Peddapalli,Kamanpur,25.4,33.4
2014,8,Peddapalli,Kamanpur,25.5,34.4
2014,9,Peddapalli,Kamanpur,24.1,32.8
2014,10,Peddapalli,Kamanpur,21.5,34.3
2014,11,Peddapalli,Kamanpur,17.4,33.1
2014,12,Peddapalli,Kamanpur,14.3,30.4
2015,1,Peddapalli,Kamanpur,14.1,30.6
2015,2,Peddapalli,Kamanpur,15.9,34.6
2015,3,Peddapalli,Kamanpur,21.2,36.4
2015,4,Peddapalli,Kamanpur,23.9,39.1
2015,5,Peddapalli,Kamanpur,27.3,43.4
2015,6,Peddapalli,Kamanpur,25.3,35.5
2015,7,Peddapalli,Kamanpur,26.2,35.7
2015,8,Peddapalli,Kamanpur,24.9,32.6
2015,9,Peddapalli,Kamanpur,24.1,34.0
2015,10,Peddapalli,Kamanpur,21.5,35.2
2015,11,Peddapalli,Kamanpur,19.0,33.4
2015,12,Peddapalli,Kamanpur,18.9,33.0
2016,1,Peddapalli,Kamanpur,17.7,33.0
2016,2,Peddapalli,Kamanpur,21.3,36.1
2016,3,Peddapalli,Kamanpur,23.3,37.5
2016,4,Peddapalli,Kamanpur,27.5,42.4
2016,5,Peddapalli,Kamanpur,28.9,42.3
2016,6,Peddapalli,Kamanpur,27.2,37.3
2016,7,Peddapalli,Kamanpur,24.9,31.3
2016,8,Peddapalli,Kamanpur,25.2,32.7
2016,9,Peddapalli,Kamanpur,24.6,31.5
2016,10,Peddapalli,Kamanpur,20.9,32.7
2016,11,Peddapalli,Kamanpur,14.9,31.4
2016,12,Peddapalli,Kamanpur,16.2,30.5
2017,1,Peddapalli,Kamanpur,18.7,31.2
2017,2,Peddapalli,Kamanpur,20.5,35.2
2017,3,Peddapalli,Kamanpur,23.1,36.8
2017,4,Peddapalli,Kamanpur,26.5,40.9
2017,5,Peddapalli,Kamanpur,30.2,41.9
2017,6,Peddapalli,Kamanpur,25.9,35.3
2017,7,Peddapalli,Kamanpur,25.8,32.6
2017,8,Peddapalli,Kamanpur,25.3,31.5
2017,9,Peddapalli,Kamanpur,25.3,35.0
2017,10,Peddapalli,Kamanpur,22.5,35.1
2017,11,Peddapalli,Kamanpur,16.9,34.9
2017,12,Peddapalli,Kamanpur,12.5,34.3
2018,1,Peddapalli,Kamanpur,13.0,34.3
2018,2,Peddapalli,Kamanpur,17.7,35.4
2018,3,Peddapalli,Kamanpur,22.1,38.0
2018,4,Peddapalli,Kamanpur,26.0,39.7
2018,5,Peddapalli,Kamanpur,28.4,42.3
2018,6,Peddapalli,Kamanpur,25.9,37.0
2018,7,Peddapalli,Kamanpur,25.0,31.7
2018,8,Peddapalli,Kamanpur,24.6,31.1
2018,9,Peddapalli,Kamanpur,24.2,34.1
2018,10,Peddapalli,Kamanpur,21.6,35.8
2018,11,Peddapalli,Kamanpur,18.0,34.6
2018,12,Peddapalli,Kamanpur,16.4,29.1
2019,4,Peddapalli,Kamanpur,26.8,40.5
2019,5,Peddapalli,Kamanpur,30.5,44.2
2019,6,Peddapalli,Kamanpur,29.1,39.7
2019,7,Peddapalli,Kamanpur,26.1,33.8
2019,8,Peddapalli,Kamanpur,25.4,32.0
2019,9,Peddapalli,Kamanpur,24.9,31.8
2019,10,Peddapalli,Kamanpur,23.8,32.9
2019,11,Peddapalli,Kamanpur,19.6,31.9
2019,12,Peddapalli,Kamanpur,18.0,29.4
2013,6,Kamareddy,Kamareddy,23.3,31.8
2013,7,Kamareddy,Kamareddy,22.0,27.8
2013,8,Kamareddy,Kamareddy,22.3,28.3
2013,9,Kamareddy,Kamareddy,22.3,30.9
2013,10,Kamareddy,Kamareddy,21.2,29.6
2013,11,Kamareddy,Kamareddy,16.8,28.7
2013,12,Kamareddy,Kamareddy,14.3,28.5
2014,1,Kamareddy,Kamareddy,14.9,28.7
2014,2,Kamareddy,Kamareddy,16.1,30.7
2014,3,Kamareddy,Kamareddy,20.0,32.2
2014,4,Kamareddy,Kamareddy,22.6,38.1
2014,5,Kamareddy,Kamareddy,24.6,38.8
2014,6,Kamareddy,Kamareddy,25.5,37.1
2014,7,Kamareddy,Kamareddy,23.4,31.6
2014,8,Kamareddy,Kamareddy,22.4,31.0
2014,9,Kamareddy,Kamareddy,21.8,29.9
2014,10,Kamareddy,Kamareddy,19.8,31.0
2014,11,Kamareddy,Kamareddy,16.1,30.6
2014,12,Kamareddy,Kamareddy,12.4,28.9
2015,1,Kamareddy,Kamareddy,14.4,28.4
2015,2,Kamareddy,Kamareddy,17.4,32.3
2015,3,Kamareddy,Kamareddy,21.3,33.5
2015,4,Kamareddy,Kamareddy,22.1,36.8
2015,5,Kamareddy,Kamareddy,25.6,40.3
2015,6,Kamareddy,Kamareddy,24.2,33.9
2015,7,Kamareddy,Kamareddy,24.1,33.8
2015,8,Kamareddy,Kamareddy,23.3,30.7
2015,9,Kamareddy,Kamareddy,22.4,31.7
2015,10,Kamareddy,Kamareddy,20.2,33.3
2015,11,Kamareddy,Kamareddy,17.7,30.9
2015,12,Kamareddy,Kamareddy,16.6,31.5
2016,1,Kamareddy,Kamareddy,15.8,31.0
2016,2,Kamareddy,Kamareddy,19.7,35.1
2016,3,Kamareddy,Kamareddy,22.6,37.7
2016,4,Kamareddy,Kamareddy,26.5,41.8
2016,5,Kamareddy,Kamareddy,26.6,40.1
2016,6,Kamareddy,Kamareddy,24.4,34.1
2016,7,Kamareddy,Kamareddy,23.0,29.6
2016,8,Kamareddy,Kamareddy,22.7,30.2
2016,9,Kamareddy,Kamareddy,22.1,28.7
2016,10,Kamareddy,Kamareddy,19.6,30.2
2016,11,Kamareddy,Kamareddy,15.5,29.9
2016,12,Kamareddy,Kamareddy,14.1,29.1
2017,1,Kamareddy,Kamareddy,14.6,29.2
2017,2,Kamareddy,Kamareddy,17.3,32.8
2017,3,Kamareddy,Kamareddy,21.8,35.7
2017,4,Kamareddy,Kamareddy,24.9,39.1
2017,5,Kamareddy,Kamareddy,27.3,39.8
2017,6,Kamareddy,Kamareddy,24.3,33.0
2017,7,Kamareddy,Kamareddy,23.1,30.1
2017,8,Kamareddy,Kamareddy,23.2,29.1
2017,9,Kamareddy,Kamareddy,23.1,31.1
2017,10,Kamareddy,Kamareddy,21.0,31.5
2017,11,Kamareddy,Kamareddy,16.5,31.0
2017,12,Kamareddy,Kamareddy,13.5,30.1
2018,1,Kamareddy,Kamareddy,14.0,30.2
2018,2,Kamareddy,Kamareddy,16.8,32.2
2018,3,Kamareddy,Kamareddy,21.3,36.3
2018,4,Kamareddy,Kamareddy,24.0,38.2
2018,5,Kamareddy,Kamareddy,26.8,40.8
2018,6,Kamareddy,Kamareddy,24.7,35.1
2018,7,Kamareddy,Kamareddy,23.2,29.4
2018,8,Kamareddy,Kamareddy,22.5,28.2
2018,9,Kamareddy,Kamareddy,21.9,30.5
2018,10,Kamareddy,Kamareddy,19.3,32.5
2018,11,Kamareddy,Kamareddy,16.7,32.5
2018,12,Kamareddy,Kamareddy,15.3,28.6
2019,4,Kamareddy,Kamareddy,25.5,39.5
2019,5,Kamareddy,Kamareddy,28.0,41.0
2019,6,Kamareddy,Kamareddy,25.8,37.4
2019,7,Kamareddy,Kamareddy,23.4,31.2
2019,8,Kamareddy,Kamareddy,22.7,29.5
2019,9,Kamareddy,Kamareddy,22.4,29.4
2019,10,Kamareddy,Kamareddy,22.6,32.0
2019,11,Kamareddy,Kamareddy,19.7,32.8
2019,12,Kamareddy,Kamareddy,19.5,32.1
2013,6,Khammam,Kamepalle,25.4,34.6
2013,7,Khammam,Kamepalle,23.9,30.5
2013,8,Khammam,Kamepalle,24.1,31.2
2013,9,Khammam,Kamepalle,24.2,33.6
2013,10,Khammam,Kamepalle,23.3,31.8
2013,11,Khammam,Kamepalle,19.4,31.9
2013,12,Khammam,Kamepalle,15.1,30.8
2014,1,Khammam,Kamepalle,17.5,31.3
2014,2,Khammam,Kamepalle,18.3,32.5
2014,3,Khammam,Kamepalle,21.4,36.3
2014,4,Khammam,Kamepalle,24.9,39.8
2014,5,Khammam,Kamepalle,26.4,40.1
2014,6,Khammam,Kamepalle,28.3,38.9
2014,7,Khammam,Kamepalle,25.4,33.5
2014,8,Khammam,Kamepalle,25.0,34.4
2014,9,Khammam,Kamepalle,24.4,32.6
2014,10,Khammam,Kamepalle,23.0,34.2
2014,11,Khammam,Kamepalle,19.4,32.8
2014,12,Khammam,Kamepalle,15.8,30.6
2015,1,Khammam,Kamepalle,15.2,31.4
2015,2,Khammam,Kamepalle,18.1,34.1
2015,3,Khammam,Kamepalle,21.6,36.2
2015,4,Khammam,Kamepalle,23.9,37.6
2015,5,Khammam,Kamepalle,27.3,42.0
2015,6,Khammam,Kamepalle,24.6,33.9
2015,7,Khammam,Kamepalle,25.8,35.5
2015,8,Khammam,Kamepalle,24.5,33.0
2015,9,Khammam,Kamepalle,24.1,34.2
2015,10,Khammam,Kamepalle,22.9,35.5
2015,11,Khammam,Kamepalle,20.4,33.0
2015,12,Khammam,Kamepalle,18.5,33.1
2016,1,Khammam,Kamepalle,16.9,32.7
2016,2,Khammam,Kamepalle,20.8,36.0
2016,3,Khammam,Kamepalle,23.6,38.6
2016,4,Khammam,Kamepalle,26.8,42.1
2016,5,Khammam,Kamepalle,27.7,41.3
2016,6,Khammam,Kamepalle,26.5,36.3
2016,7,Khammam,Kamepalle,25.3,32.8
2016,8,Khammam,Kamepalle,25.1,33.7
2016,9,Khammam,Kamepalle,24.3,31.3
2016,10,Khammam,Kamepalle,22.1,33.5
2016,11,Khammam,Kamepalle,18.2,33.7
2016,12,Khammam,Kamepalle,16.7,32.1
2017,1,Khammam,Kamepalle,16.7,32.6
2017,2,Khammam,Kamepalle,19.1,35.7
2017,3,Khammam,Kamepalle,23.4,37.8
2017,4,Khammam,Kamepalle,26.5,41.5
2017,5,Khammam,Kamepalle,28.0,41.3
2017,6,Khammam,Kamepalle,25.9,35.7
2017,7,Khammam,Kamepalle,24.8,32.6
2017,8,Khammam,Kamepalle,24.6,31.8
2017,9,Khammam,Kamepalle,24.6,35.0
2017,10,Khammam,Kamepalle,23.7,35.0
2017,11,Khammam,Kamepalle,19.9,33.7
2017,12,Khammam,Kamepalle,15.4,32.4
2018,1,Khammam,Kamepalle,15.8,32.5
2018,2,Khammam,Kamepalle,17.7,34.9
2018,3,Khammam,Kamepalle,21.8,37.2
2018,4,Khammam,Kamepalle,25.4,39.3
2018,5,Khammam,Kamepalle,27.0,41.0
2018,6,Khammam,Kamepalle,26.3,36.5
2018,7,Khammam,Kamepalle,24.8,32.1
2018,8,Khammam,Kamepalle,24.3,31.5
2018,9,Khammam,Kamepalle,24.6,35.0
2018,10,Khammam,Kamepalle,22.2,35.8
2018,11,Khammam,Kamepalle,20.0,35.5
2018,12,Khammam,Kamepalle,18.9,30.5
2019,4,Khammam,Kamepalle,24.7,40.2
2019,5,Khammam,Kamepalle,27.3,42.2
2019,6,Khammam,Kamepalle,28.4,39.9
2019,7,Khammam,Kamepalle,25.2,34.2
2019,8,Khammam,Kamepalle,24.7,33.0
2019,9,Khammam,Kamepalle,24.6,32.1
2019,10,Khammam,Kamepalle,23.7,34.4
2019,11,Khammam,Kamepalle,20.7,33.7
2019,12,Khammam,Kamepalle,18.8,32.2
2013,6,Nizamabad,Kammarpalle,24.4,33.3
2013,7,Nizamabad,Kammarpalle,23.1,28.9
2013,8,Nizamabad,Kammarpalle,23.1,29.4
2013,9,Nizamabad,Kammarpalle,23.1,33.2
2013,10,Nizamabad,Kammarpalle,21.9,31.2
2013,11,Nizamabad,Kammarpalle,16.9,30.1
2013,12,Nizamabad,Kammarpalle,13.9,29.1
2014,1,Nizamabad,Kammarpalle,17.1,29.5
2014,2,Nizamabad,Kammarpalle,17.6,31.7
2014,3,Nizamabad,Kammarpalle,21.0,33.6
2014,4,Nizamabad,Kammarpalle,24.0,39.9
2014,5,Nizamabad,Kammarpalle,25.9,39.9
2014,6,Nizamabad,Kammarpalle,26.8,38.7
2014,7,Nizamabad,Kammarpalle,24.5,32.9
2014,8,Nizamabad,Kammarpalle,23.7,32.7
2014,9,Nizamabad,Kammarpalle,22.8,31.7
2014,10,Nizamabad,Kammarpalle,20.5,33.7
2014,11,Nizamabad,Kammarpalle,16.9,31.6
2014,12,Nizamabad,Kammarpalle,13.3,29.2
2015,1,Nizamabad,Kammarpalle,14.1,29.8
2015,2,Nizamabad,Kammarpalle,16.9,34.4
2015,3,Nizamabad,Kammarpalle,20.9,35.7
2015,4,Nizamabad,Kammarpalle,23.4,38.2
2015,5,Nizamabad,Kammarpalle,27.2,42.1
2015,6,Nizamabad,Kammarpalle,25.3,35.8
2015,7,Nizamabad,Kammarpalle,25.3,35.0
2015,8,Nizamabad,Kammarpalle,24.0,31.6
2015,9,Nizamabad,Kammarpalle,23.3,34.2
2015,10,Nizamabad,Kammarpalle,21.1,35.4
2015,11,Nizamabad,Kammarpalle,19.0,32.6
2015,12,Nizamabad,Kammarpalle,17.9,32.6
2016,1,Nizamabad,Kammarpalle,16.6,31.5
2016,2,Nizamabad,Kammarpalle,21.6,36.0
2016,3,Nizamabad,Kammarpalle,23.9,38.7
2016,4,Nizamabad,Kammarpalle,28.0,43.0
2016,5,Nizamabad,Kammarpalle,28.5,41.8
2016,6,Nizamabad,Kammarpalle,25.8,36.0
2016,7,Nizamabad,Kammarpalle,23.9,30.2
2016,8,Nizamabad,Kammarpalle,23.8,32.1
2016,9,Nizamabad,Kammarpalle,23.1,30.3
2016,10,Nizamabad,Kammarpalle,19.9,32.2
2016,11,Nizamabad,Kammarpalle,14.8,31.6
2016,12,Nizamabad,Kammarpalle,14.6,29.2
2017,1,Nizamabad,Kammarpalle,15.6,29.6
2017,2,Nizamabad,Kammarpalle,16.2,34.8
2017,3,Nizamabad,Kammarpalle,20.8,37.5
2017,4,Nizamabad,Kammarpalle,24.9,40.9
2017,5,Nizamabad,Kammarpalle,28.2,41.5
2017,6,Nizamabad,Kammarpalle,25.5,34.5
2017,7,Nizamabad,Kammarpalle,24.1,31.4
2017,8,Nizamabad,Kammarpalle,23.7,30.1
2017,9,Nizamabad,Kammarpalle,23.5,32.5
2017,10,Nizamabad,Kammarpalle,21.0,33.1
2017,11,Nizamabad,Kammarpalle,15.8,32.4
2017,12,Nizamabad,Kammarpalle,12.7,30.8
2018,1,Nizamabad,Kammarpalle,12.4,30.7
2018,2,Nizamabad,Kammarpalle,15.2,33.4
2018,3,Nizamabad,Kammarpalle,21.5,37.0
2018,4,Nizamabad,Kammarpalle,25.5,39.5
2018,5,Nizamabad,Kammarpalle,28.1,41.9
2018,6,Nizamabad,Kammarpalle,25.4,36.3
2018,7,Nizamabad,Kammarpalle,25.1,32.5
2018,8,Nizamabad,Kammarpalle,24.8,31.7
2018,9,Nizamabad,Kammarpalle,23.8,34.2
2018,10,Nizamabad,Kammarpalle,20.4,35.5
2018,11,Nizamabad,Kammarpalle,17.7,35.0
2018,12,Nizamabad,Kammarpalle,17.4,30.8
2019,4,Nizamabad,Kammarpalle,26.5,40.4
2019,5,Nizamabad,Kammarpalle,29.3,42.9
2019,6,Nizamabad,Kammarpalle,27.8,39.0
2019,7,Nizamabad,Kammarpalle,24.8,32.7
2019,8,Nizamabad,Kammarpalle,24.0,30.5
2019,9,Nizamabad,Kammarpalle,23.4,30.0
2019,10,Nizamabad,Kammarpalle,22.4,31.0
2019,11,Nizamabad,Kammarpalle,19.2,30.4
2019,12,Nizamabad,Kammarpalle,17.9,28.5
2018,12,Nizamabad,Kammarpalle ,16.8,26.8
2018,1,Nalgonda,Kanagal,16.3,30.9
2018,2,Nalgonda,Kanagal,17.2,32.7
2018,3,Nalgonda,Kanagal,20.4,36.3
2018,4,Nalgonda,Kanagal,24.3,38.4
2018,5,Nalgonda,Kanagal,26.8,41.2
2018,6,Nalgonda,Kanagal,26.1,36.1
2018,7,Nalgonda,Kanagal,25.8,33.1
2018,8,Nalgonda,Kanagal,25.0,32.7
2018,9,Nalgonda,Kanagal,23.9,34.5
2018,10,Nalgonda,Kanagal,21.9,35.4
2018,11,Nalgonda,Kanagal,19.5,34.0
2018,12,Nalgonda,Kanagal,18.4,30.2
2019,4,Nalgonda,Kanagal,24.7,40.8
2019,5,Nalgonda,Kanagal,28.6,43.2
2019,6,Nalgonda,Kanagal,28.3,39.3
2019,7,Nalgonda,Kanagal,26.2,34.8
2019,8,Nalgonda,Kanagal,25.3,32.9
2019,9,Nalgonda,Kanagal,24.8,31.8
2013,6,Sangareddy,Kandi,22.8,32.5
2013,7,Sangareddy,Kandi,22.0,28.3
2013,8,Sangareddy,Kandi,21.9,28.8
2013,9,Sangareddy,Kandi,21.7,30.9
2013,10,Sangareddy,Kandi,21.2,29.7
2013,11,Sangareddy,Kandi,16.5,29.2
2013,12,Sangareddy,Kandi,12.9,28.3
2014,1,Sangareddy,Kandi,16.1,29.3
2014,2,Sangareddy,Kandi,16.6,31.4
2014,3,Sangareddy,Kandi,20.1,33.6
2014,4,Sangareddy,Kandi,23.0,38.2
2014,5,Sangareddy,Kandi,24.6,38.4
2014,6,Sangareddy,Kandi,25.6,36.9
2014,7,Sangareddy,Kandi,23.0,31.4
2014,8,Sangareddy,Kandi,22.5,31.6
2014,9,Sangareddy,Kandi,22.1,30.5
2014,10,Sangareddy,Kandi,19.8,31.8
2014,11,Sangareddy,Kandi,16.3,30.5
2014,12,Sangareddy,Kandi,13.7,29.0
2015,1,Sangareddy,Kandi,14.2,28.6
2015,2,Sangareddy,Kandi,16.6,32.6
2015,3,Sangareddy,Kandi,19.9,34.2
2015,4,Sangareddy,Kandi,22.5,36.6
2015,5,Sangareddy,Kandi,26.2,39.9
2015,6,Sangareddy,Kandi,24.1,33.9
2015,7,Sangareddy,Kandi,23.8,33.5
2015,8,Sangareddy,Kandi,22.9,31.2
2015,9,Sangareddy,Kandi,22.4,32.3
2015,10,Sangareddy,Kandi,20.3,33.4
2015,11,Sangareddy,Kandi,18.0,31.3
2015,12,Sangareddy,Kandi,16.7,31.5
2016,1,Sangareddy,Kandi,15.7,30.8
2016,2,Sangareddy,Kandi,20.6,35.2
2016,3,Sangareddy,Kandi,22.7,38.1
2016,4,Sangareddy,Kandi,26.3,41.8
2016,5,Sangareddy,Kandi,25.5,39.6
2016,6,Sangareddy,Kandi,23.8,33.1
2016,7,Sangareddy,Kandi,22.8,29.9
2016,8,Sangareddy,Kandi,22.7,30.6
2016,9,Sangareddy,Kandi,22.1,28.5
2016,10,Sangareddy,Kandi,19.6,30.6
2016,11,Sangareddy,Kandi,15.1,30.4
2016,12,Sangareddy,Kandi,13.9,29.3
2017,1,Sangareddy,Kandi,15.4,29.5
2017,2,Sangareddy,Kandi,18.2,32.8
2017,3,Sangareddy,Kandi,21.9,35.9
2017,4,Sangareddy,Kandi,26.1,38.9
2017,5,Sangareddy,Kandi,27.3,39.0
2017,6,Sangareddy,Kandi,24.5,33.8
2017,7,Sangareddy,Kandi,23.8,31.3
2017,8,Sangareddy,Kandi,23.5,30.0
2017,9,Sangareddy,Kandi,23.3,30.9
2017,10,Sangareddy,Kandi,21.7,31.3
2017,11,Sangareddy,Kandi,17.1,30.8
2017,12,Sangareddy,Kandi,14.1,30.0
2018,1,Sangareddy,Kandi,14.5,30.1
2018,2,Sangareddy,Kandi,16.8,32.3
2018,3,Sangareddy,Kandi,21.7,36.4
2018,4,Sangareddy,Kandi,24.4,38.0
2018,5,Sangareddy,Kandi,26.8,40.3
2018,6,Sangareddy,Kandi,23.9,34.5
2018,7,Sangareddy,Kandi,23.2,30.4
2018,8,Sangareddy,Kandi,22.9,29.1
2018,9,Sangareddy,Kandi,22.1,31.4
2018,10,Sangareddy,Kandi,19.6,33.0
2018,11,Sangareddy,Kandi,16.9,35.0
2018,12,Sangareddy,Kandi,16.2,29.7
2019,4,Sangareddy,Kandi,23.2,39.4
2019,5,Sangareddy,Kandi,27.2,41.2
2019,6,Sangareddy,Kandi,25.4,36.6
2019,7,Sangareddy,Kandi,23.7,31.9
2019,8,Sangareddy,Kandi,23.0,30.2
2019,9,Sangareddy,Kandi,22.3,29.8
2019,10,Sangareddy,Kandi,21.7,31.1
2019,11,Sangareddy,Kandi,18.4,32.5
2019,12,Sangareddy,Kandi,17.8,30.8
2013,6,Rangareddy,Kandukur,23.2,33.1
2013,7,Rangareddy,Kandukur,22.0,28.5
2013,8,Rangareddy,Kandukur,21.7,28.9
2013,9,Rangareddy,Kandukur,21.4,30.9
2013,10,Rangareddy,Kandukur,20.6,29.4
2013,11,Rangareddy,Kandukur,15.6,28.0
2013,12,Rangareddy,Kandukur,11.0,27.5
2014,1,Rangareddy,Kandukur,14.5,28.2
2014,2,Rangareddy,Kandukur,15.0,30.7
2014,3,Rangareddy,Kandukur,19.1,33.4
2014,4,Rangareddy,Kandukur,22.4,37.9
2014,5,Rangareddy,Kandukur,23.7,37.4
2014,6,Rangareddy,Kandukur,25.0,36.3
2014,7,Rangareddy,Kandukur,22.9,31.0
2014,8,Rangareddy,Kandukur,22.4,31.9
2014,9,Rangareddy,Kandukur,21.7,30.1
2014,10,Rangareddy,Kandukur,19.5,31.1
2014,11,Rangareddy,Kandukur,15.8,29.5
2014,12,Rangareddy,Kandukur,13.1,28.1
2015,1,Rangareddy,Kandukur,12.7,28.5
2015,2,Rangareddy,Kandukur,14.6,32.0
2015,3,Rangareddy,Kandukur,19.9,34.2
2015,4,Rangareddy,Kandukur,22.2,36.3
2015,5,Rangareddy,Kandukur,25.6,39.2
2015,6,Rangareddy,Kandukur,23.7,33.6
2015,7,Rangareddy,Kandukur,23.9,33.8
2015,8,Rangareddy,Kandukur,22.8,31.5
2015,9,Rangareddy,Kandukur,22.1,31.6
2015,10,Rangareddy,Kandukur,19.4,31.9
2015,11,Rangareddy,Kandukur,17.4,30.1
2015,12,Rangareddy,Kandukur,15.3,31.2
2016,1,Rangareddy,Kandukur,14.7,30.2
2016,2,Rangareddy,Kandukur,18.3,34.6
2016,3,Rangareddy,Kandukur,21.2,37.3
2016,4,Rangareddy,Kandukur,24.7,41.1
2016,5,Rangareddy,Kandukur,24.6,38.2
2016,6,Rangareddy,Kandukur,23.7,33.2
2016,7,Rangareddy,Kandukur,22.9,30.2
2016,8,Rangareddy,Kandukur,22.5,30.4
2016,9,Rangareddy,Kandukur,21.7,28.3
2016,10,Rangareddy,Kandukur,17.9,30.2
2016,11,Rangareddy,Kandukur,13.3,30.4
2016,12,Rangareddy,Kandukur,12.8,29.0
2017,1,Rangareddy,Kandukur,13.6,29.3
2017,2,Rangareddy,Kandukur,14.8,32.8
